item_code,old_price,new_price,change_reason,supplier_name,quote_reference,created_at
SCLP,,300.0,supplier_quote,SITE CLEAN,"",2023-06-27
SCLP,300.0,300.0,supplier_quote,United Waste Services,"",2023-09-02
SCLP,300.0,300.0,supplier_quote,BWS Earthworks,"",2023-12-04
SCLP,300.0,300.0,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
SCLP,300.0,300.0,supplier_quote,Tekna Site,"",2024-08-04
DEBEAM,,150.0,supplier_quote,CONCRETOR,"",2023-06-27
EU159M2,,1200.0,supplier_quote,CONCRETOR,"",2023-06-27
PGWEXTH,,1.0,supplier_quote,PAINTER,"",2023-06-27
PGWEXTH,1.0,1.0,supplier_quote,JJ & J Lyons Painter,"",2024-03-06
PGWEXTH,1.0,1.0,supplier_quote,MI Painting and Decorating Services Marko Lvanovic,"",2024-07-02
PBW,,235.0,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
PBW,235.0,235.0,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
L52150,,497.0,supplier_quote,BRICK HARDWARE,"",2023-06-27
L52150,497.0,497.0,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-10-25
L52150,497.0,497.0,supplier_quote,Bunnings,"",2024-02-26
CA1750W,,366.85,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
CA1750W,366.85,366.85,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
CA1750W,366.85,363.69,supplier_quote,Harvey Norman Commercial QLD,"",2024-02-28
CGEET,,16.95,supplier_quote,TILE,"",2023-06-27
CGEET,16.95,19.5,supplier_quote,NATIONAL TILES CO PTY LTD,"",2024-03-17
CCEET,,16.95,supplier_quote,TILE,"",2023-06-27
CCEET,16.95,19.5,supplier_quote,NATIONAL TILES CO PTY LTD,"",2024-03-17
CBEET,,16.95,supplier_quote,TILE,"",2023-06-27
CBEET,16.95,19.5,supplier_quote,NATIONAL TILES CO PTY LTD,"",2024-03-17
CBEIGEEET,,16.95,supplier_quote,TILE,"",2023-06-27
CBEIGEEET,16.95,19.5,supplier_quote,NATIONAL TILES CO PTY LTD,"",2024-03-17
SANDBEDDINGM3,,30.0,supplier_quote,LANDSCAPING,"",2023-06-27
WPT1W,,2.0,supplier_quote,LANDSCAPING,"",2023-06-27
TBEAM,,30.0,supplier_quote,CONCRETOR,"",2023-06-27
CPPIERS,,800.0,supplier_quote,CONCRETOR,"",2023-06-27
RTSBTSB,,125.0,supplier_quote,WET SEAL,"",2023-06-27
RTSBTSB,125.0,125.0,supplier_quote,Nu Style Trade Pty Ltd,"",2023-09-02
RTSBTSB,125.0,125.0,supplier_quote,Heartwood Industries Pty Ltd,"",2023-09-02
RTSBTSB,125.0,125.0,supplier_quote,Gold Coast Gappng,"",2023-09-02
RTSBTSB,125.0,125.0,supplier_quote,Wayke Waterproofing. Ware,"",2024-07-24
TRCTBT,,100.0,supplier_quote,TILER,"",2023-06-27
TRCTBT,100.0,100.0,supplier_quote,Joii Tiling,"",2024-03-06
TRCTBT,100.0,100.0,supplier_quote,Alex Wang Pty Ltd,"",2024-09-11
TRCTBT,100.0,100.0,supplier_quote,Carl Strong Tiling,"",2025-03-12
TRCTBT,100.0,100.0,supplier_quote,Justin Stevens,"",2025-03-18
CFBLWALL,,25.0,supplier_quote,WET SEAL,"",2023-06-27
CFBLWALL,25.0,25.0,supplier_quote,Gold Coast Gappng,"",2023-09-02
CFBLWALL,25.0,25.0,supplier_quote,Heartwood Industries Pty Ltd,"",2023-09-02
CFBLWALL,25.0,25.0,supplier_quote,Nu Style Trade Pty Ltd,"",2023-09-02
CFBLWALL,25.0,25.0,supplier_quote,Wayke Waterproofing. Ware,"",2024-07-24
FBLWALL,,15.0,supplier_quote,WET SEAL,"",2023-06-27
FBLWALL,15.0,15.0,supplier_quote,Nu Style Trade Pty Ltd,"",2023-09-02
FBLWALL,15.0,15.0,supplier_quote,Heartwood Industries Pty Ltd,"",2023-09-02
FBLWALL,15.0,15.0,supplier_quote,Gold Coast Gappng,"",2023-09-02
FBLWALL,15.0,15.0,supplier_quote,Wayke Waterproofing. Ware,"",2024-07-24
SDP11611,,4.56,supplier_quote,FIX-OUT MATERIALS,"",2023-06-27
SDP11611,4.56,4.27,supplier_quote,Pre Hung Doors (PHD),"",2023-09-02
SCFSC,,1350.0,supplier_quote,SITE CLEAN,"",2023-06-27
SCFSC,1350.0,1350.0,supplier_quote,United Waste Services,"",2023-09-02
SCFSC,1350.0,1350.0,supplier_quote,BWS Earthworks,"",2023-12-04
SCFSC,1350.0,1350.0,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
SCFSC,1350.0,1350.0,supplier_quote,Tekna Site,"",2024-08-04
HWC,,200.0,supplier_quote,SITE CLEAN,"",2023-06-27
HWC,200.0,200.0,supplier_quote,United Waste Services,"",2023-09-02
HWC,200.0,200.0,supplier_quote,BWS Earthworks,"",2023-12-04
HWC,200.0,200.0,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
HWBRICKS,,200.0,supplier_quote,SITE CLEAN,"",2023-06-27
HWBRICKS,200.0,200.0,supplier_quote,United Waste Services,"",2023-09-02
HWBRICKS,200.0,200.0,supplier_quote,BWS Earthworks,"",2023-12-04
HWBRICKS,200.0,200.0,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
HWCT,,50.0,supplier_quote,SITE CLEAN,"",2023-06-27
HWCT,50.0,50.0,supplier_quote,United Waste Services,"",2023-09-02
HWCT,50.0,50.0,supplier_quote,BWS Earthworks,"",2023-12-04
HWCT,50.0,50.0,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
HWOLB,,300.0,supplier_quote,SITE CLEAN,"",2023-06-27
HWOLB,300.0,300.0,supplier_quote,United Waste Services,"",2023-09-02
HWOLB,300.0,300.0,supplier_quote,BWS Earthworks,"",2023-12-04
HWOLB,300.0,300.0,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
HWMBYNA,,10.0,supplier_quote,SITE CLEAN,"",2023-06-27
HWMBYNA,10.0,10.0,supplier_quote,United Waste Services,"",2023-09-02
HWMBYNA,10.0,10.0,supplier_quote,BWS Earthworks,"",2023-12-04
HWMBYNA,10.0,10.0,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
HWLW,,100.0,supplier_quote,LANDSCAPING,"",2023-06-27
HWWS,,110.0,supplier_quote,SITE CLEAN,"",2023-06-27
HWWS,110.0,110.0,supplier_quote,United Waste Services,"",2023-09-02
HWWS,110.0,110.0,supplier_quote,BWS Earthworks,"",2023-12-04
HWWS,110.0,110.0,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
HWSB,,180.0,supplier_quote,SEDIMENT CONTROL,"",2023-06-27
HWSB,180.0,180.0,supplier_quote,Sediment Erosion Control Services,"",2023-09-02
HWDE50,,0.35,supplier_quote,SITE CLEAN,"",2023-06-27
HWDE50,0.35,0.35,supplier_quote,United Waste Services,"",2023-09-02
HWDE50,0.35,0.35,supplier_quote,BWS Earthworks,"",2023-12-04
HWDE50,0.35,0.35,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
HWLP,,115.0,supplier_quote,SITE CLEAN,"",2023-06-27
HWLP,115.0,115.0,supplier_quote,United Waste Services,"",2023-09-02
HWLP,115.0,115.0,supplier_quote,BWS Earthworks,"",2023-12-04
HWLP,115.0,115.0,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
HWMFR,,128.0,supplier_quote,SITE CLEAN,"",2023-06-27
HWMFR,128.0,128.0,supplier_quote,United Waste Services,"",2023-09-02
HWMFR,128.0,135.0,supplier_quote,BWS Earthworks,"",2023-12-04
HWMFR,135.0,128.0,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
HWMFR,128.0,128.0,supplier_quote,Tekna Site,"",2024-08-04
HWOBCB,,200.0,supplier_quote,SITE CLEAN,"",2023-06-27
HWOBCB,200.0,200.0,supplier_quote,United Waste Services,"",2023-09-02
HWOBCB,200.0,200.0,supplier_quote,BWS Earthworks,"",2023-12-04
HWOBCB,200.0,200.0,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
NBNLIEO10LM,,3.5,supplier_quote,ELECTRICAL,"",2023-06-27
NBNLIEO10LM,3.5,3.5,supplier_quote,RJF Installations,"",2023-09-02
NBNLIEO10LM,3.5,3.5,supplier_quote,All Clear Electrical,"",2023-09-02
NBNLIEO10LM,3.5,3.5,supplier_quote,Latitude 28 Cabling Pty Ltd,"",2023-09-02
NBNRIEO10KM,,4.5,supplier_quote,ELECTRICAL,"",2023-06-27
NBNRIEO10KM,4.5,4.5,supplier_quote,Latitude 28 Cabling Pty Ltd,"",2023-09-02
NBNRIEO10KM,4.5,4.5,supplier_quote,All Clear Electrical,"",2023-09-02
NBNRIEO10KM,4.5,4.5,supplier_quote,RJF Installations,"",2023-09-02
NBN1DP,,100.0,supplier_quote,ELECTRICAL,"",2023-06-27
NBN1DP,100.0,100.0,supplier_quote,RJF Installations,"",2023-09-02
NBN1DP,100.0,100.0,supplier_quote,All Clear Electrical,"",2023-09-02
NBN1DP,100.0,100.0,supplier_quote,Latitude 28 Cabling Pty Ltd,"",2023-09-02
NBNADP,,55.0,supplier_quote,ELECTRICAL,"",2023-06-27
NBNADP,55.0,55.0,supplier_quote,Latitude 28 Cabling Pty Ltd,"",2023-09-02
NBNADP,55.0,94.4,supplier_quote,All Clear Electrical,"",2023-09-02
NBNADP,94.4,55.0,supplier_quote,RJF Installations,"",2023-09-02
NBNADP,55.0,90.0,supplier_quote,TL Electrical,"",2024-05-30
BAL1251266MERANTI,,401.0,supplier_quote,ENTRY DOORS,"",2023-06-27
BAL1251266MERANTI,401.0,401.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD104820BAL125,,650.0,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD104820BAL125,650.0,650.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD1041200BAL125,,1094.0,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD1041200BAL125,1094.0,1094.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
BLANKETDRIVECJ,,40.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
BLANKETDRIVECJ,40.0,40.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
BLANKETDRIVECJ,40.0,55.0,supplier_quote,Bittn Australia Pty Ltd,"",2024-01-31
BLANKETPERCLAD,,7.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
BLANKETPERCLAD,7.0,7.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
BLANKETPERCLAD,7.0,9.0,supplier_quote,Bittn Australia Pty Ltd,"",2024-02-20
BLANKETPERHEB,,7.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
BLANKETPERHEB,7.0,7.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
ED1,,21.48,supplier_quote,LANDSCAPING,"",2023-06-27
ED3,,66.91,supplier_quote,LANDSCAPING,"",2023-06-27
EDEC,,5.49,supplier_quote,LANDSCAPING,"",2023-06-27
DISD,,100.0,supplier_quote,DRIVEWAY,"",2023-06-27
PSDPGSD,,100.0,supplier_quote,PLUMBER,"",2023-06-27
PSDPGSD,100.0,100.0,supplier_quote,Envy Plumbing,"",2024-02-27
PSDPGSD,100.0,100.0,supplier_quote,Spot On Plumbing and Drainage,"",2024-10-20
PSDPGSD,100.0,100.0,supplier_quote,PAL Plumbing,"",2025-02-25
CCMMWF,,16.95,supplier_quote,TILE,"",2023-06-27
CCMMWF,16.95,19.5,supplier_quote,NATIONAL TILES CO PTY LTD,"",2024-03-17
PFELTONBS,,71.89,supplier_quote,LIGHT FIT,"",2023-06-27
PFELTONBS,71.89,71.89,supplier_quote,MM Redland Bay,"",2023-09-02
PFELTONBS,71.89,0.0,supplier_quote,All Clear Electrical,"",2024-02-07
HWSBRWOS,,80.0,supplier_quote,SEDIMENT CONTROL,"",2023-06-27
HWSBRWOS,80.0,80.0,supplier_quote,Sediment Erosion Control Services,"",2023-09-02
HWSBRST,,180.0,supplier_quote,SEDIMENT CONTROL,"",2023-06-27
HWSBRST,180.0,180.0,supplier_quote,Sediment Erosion Control Services,"",2023-09-02
TDS,,15.0,supplier_quote,TILER,"",2023-06-27
TDS,15.0,30.0,supplier_quote,Joii Tiling,"",2024-03-06
TDS,30.0,30.0,supplier_quote,Alex Wang Pty Ltd,"",2024-09-11
TDS,30.0,30.0,supplier_quote,Carl Strong Tiling,"",2025-03-12
TDS,30.0,30.0,supplier_quote,Justin Stevens,"",2025-03-18
NDISTSO605TXL,,671.0,supplier_quote,APPLIANCES,"",2023-06-27
NDISTSO605TXL,671.0,724.9,supplier_quote,Harvey Norman Commercial QLD,"",2024-02-10
NDISTSO605TXR,,671.0,supplier_quote,APPLIANCES,"",2023-06-27
NDISTSO605TXR,671.0,724.9,supplier_quote,Harvey Norman Commercial QLD,"",2024-02-10
NDISDD60SI9,,975.2,supplier_quote,APPLIANCES,"",2023-06-27
NDISDD60SI9,975.2,1095.56,supplier_quote,Harvey Norman Commercial QLD,"",2024-02-10
NDISHPS632510W,,825.52,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
NDISHPS632510W,825.52,825.52,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
NDISHPSK013WA,,837.5,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
NDISHPSK013WA,837.5,837.5,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
NDISHPS51092,,73.52,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
NDISHPS51092,73.52,73.52,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
NDISHPS50092,,73.52,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
NDISHPS50092,73.52,73.52,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
NDISHPS52093,,73.52,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
NDISHPS52093,73.52,73.52,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
NDISHPS99952,,250.72,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
NDISHPS99952,250.72,250.72,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
NDISR303070X,,159.39,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
NDISR303070X,159.39,159.39,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
NDISR2420112,,52.1,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
NDISR2420112,52.1,52.1,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
NDISRTFC790925,,737.76,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
NDISRTFC790925,737.76,737.76,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
NDISR119770,,148.01,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
NDISR119770,148.01,148.01,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
NDISR115889SN1,,207.06,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
NDISR115889SN1,207.06,207.06,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
NDISRTFC94100,,566.38,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
NDISRTFC94100,566.38,566.38,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
NDISRCWC150WSFAUS,,1827.0,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
NDISRCWC150WSFAUS,1827.0,1827.0,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
NDISR40691,,212.09,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
NDISR40691,212.09,212.09,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
HWWSE,,500.0,supplier_quote,WET SEAL,"",2023-06-27
HWWSE,500.0,500.0,supplier_quote,Heartwood Industries Pty Ltd,"",2023-09-02
HWWSE,500.0,500.0,supplier_quote,Gold Coast Gappng,"",2023-09-02
HWWSE,500.0,500.0,supplier_quote,Nu Style Trade Pty Ltd,"",2023-09-02
HWWSE,500.0,500.0,supplier_quote,Wayke Waterproofing. Ware,"",2024-07-24
CLEET,,16.95,supplier_quote,TILE,"",2023-06-27
CLEET,16.95,19.5,supplier_quote,NATIONAL TILES CO PTY LTD,"",2024-03-17
CLMMWF,,16.95,supplier_quote,TILE,"",2023-06-27
CLMMWF,16.95,19.5,supplier_quote,NATIONAL TILES CO PTY LTD,"",2024-03-17
PNOEL4,,97.5,supplier_quote,LIGHT FIT,"",2023-06-27
PNOEL4,97.5,97.5,supplier_quote,MM Redland Bay,"",2023-09-02
PNOEL4,97.5,0.0,supplier_quote,All Clear Electrical,"",2024-02-07
VLC,,0.01,supplier_quote,STEEL,"",2023-06-27
VLC,0.01,0.01,supplier_quote,Harvey's Mechanical & Welding Services Pty Ltd,"",2023-09-02
SPTSUBWAY,,40.0,supplier_quote,TILER,"",2023-06-27
SPTSUBWAY,40.0,65.0,supplier_quote,Joii Tiling,"",2024-03-06
SPTSUBWAY,65.0,64.0,supplier_quote,Alex Wang Pty Ltd,"",2024-09-11
SPTSUBWAY,64.0,58.0,supplier_quote,Carl Strong Tiling,"",2025-03-12
SPTSUBWAY,58.0,58.0,supplier_quote,Justin Stevens,"",2025-03-18
SPTSUBWAY,58.0,64.0,supplier_quote,Rapid Stone And Tiles Pty Ltd,"",2025-09-02
AIFGB,,300.0,supplier_quote,LANDSCAPING,"",2023-06-27
CBEIGEMMWF,,16.95,supplier_quote,TILE,"",2023-06-27
CBEIGEMMWF,16.95,19.5,supplier_quote,NATIONAL TILES CO PTY LTD,"",2024-03-17
NPLY2412,,42.19,supplier_quote,TIMBER FRAME,"",2023-06-27
MULCH,,15.0,supplier_quote,LANDSCAPING,"",2023-06-27
PBMGV,,300.0,supplier_quote,PLASTER BOARD,"",2023-06-27
PBMGV,300.0,300.0,supplier_quote,D.A.M Quality Plasterboard Finishes,"",2024-03-13
100TS,,3.5,supplier_quote,CONCRETOR,"",2023-06-27
STSTEP,,300.0,supplier_quote,CONCRETOR,"",2023-06-27
WBSTEP,,800.0,supplier_quote,CONCRETOR,"",2023-06-27
ANEST,,30.0,supplier_quote,SITE WORKS,"",2023-06-27
ANEST,30.0,30.0,supplier_quote,SITE CLEAN,"",2023-10-25
ANEST,30.0,30.0,supplier_quote,BWS Earthworks,"",2023-12-04
ANEST,30.0,30.0,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
PMAD101820BAL125,,650.0,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD101820BAL125,650.0,650.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD04820BAL125,,650.0,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD04820BAL125,650.0,650.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD870,,30.0,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD870,30.0,30.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD870HOLHC,,34.0,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD870HOLHC,34.0,34.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD870HORHC,,34.0,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD870HORHC,34.0,34.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD870FHLHLHC,,40.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD870FHLHLHC,40.5,40.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD870FHLHRHC,,40.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD870FHLHRHC,40.5,40.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD870FHLOHLHC,,40.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD870FHLOHLHC,40.5,40.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD870FHLOHRHC,,40.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD870FHLOHRHC,40.5,40.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD23870,,45.93,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD23870,45.93,45.93,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD23870FHLHLHC,,52.91,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD23870FHLHLHC,52.91,52.91,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD23870FHLHRHC,,52.91,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD23870FHLHRHC,52.91,52.91,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD23870FHLOHLHC,,52.91,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD23870FHLOHLHC,52.91,52.91,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD23870FHLOHRHC,,52.91,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD23870FHLOHRHC,52.91,52.91,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
HAG9870,,39.6,supplier_quote,INTERNAL DOORS,"",2023-06-27
HAG9870,39.6,39.6,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
HAG987PS,,79.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
HAG987PS,79.5,79.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
HAG9870HOLHC,,42.36,supplier_quote,INTERNAL DOORS,"",2023-06-27
HAG9870HOLHC,42.36,42.36,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
HAG9870HORHC,,42.36,supplier_quote,INTERNAL DOORS,"",2023-06-27
HAG9870HORHC,42.36,42.36,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
HAG9870FHLHLHC,,49.86,supplier_quote,INTERNAL DOORS,"",2023-06-27
HAG9870FHLHLHC,49.86,49.86,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
HAG9870FHLHRHC,,49.86,supplier_quote,INTERNAL DOORS,"",2023-06-27
HAG9870FHLHRHC,49.86,49.86,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
HAG9870FHLOHLHC,,63.0,supplier_quote,INTERNAL DOORS,"",2023-06-27
HAG9870FHLOHLHC,63.0,63.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
HAG9870FHLOHRHC,,63.0,supplier_quote,INTERNAL DOORS,"",2023-06-27
HAG9870FHLOHRHC,63.0,63.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
HAG923870,,63.1,supplier_quote,INTERNAL DOORS,"",2023-06-27
HAG923870,63.1,63.1,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
HAG923870HOLHC,,72.81,supplier_quote,INTERNAL DOORS,"",2023-06-27
HAG923870HOLHC,72.81,72.81,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
HAG923870HORHC,,72.81,supplier_quote,INTERNAL DOORS,"",2023-06-27
HAG923870HORHC,72.81,72.81,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
HAG923870FHLHLHC,,72.81,supplier_quote,INTERNAL DOORS,"",2023-06-27
HAG923870FHLHLHC,72.81,72.81,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
HAG923870FHLHRHC,,72.81,supplier_quote,INTERNAL DOORS,"",2023-06-27
HAG923870FHLHRHC,72.81,72.81,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
HAG923870FHLOHLHC,,72.81,supplier_quote,INTERNAL DOORS,"",2023-06-27
HAG923870FHLOHLHC,72.81,72.81,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
HAG923870FHLOHRHC,,72.81,supplier_quote,INTERNAL DOORS,"",2023-06-27
HAG923870FHLOHRHC,72.81,72.81,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD104920BAL125,,577.0,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD104920BAL125,577.0,577.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD101920BAL125,,577.0,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD101920BAL125,577.0,577.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD04920BAL125,,577.0,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD04920BAL125,577.0,577.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
BAL19987MERBAU,,378.0,supplier_quote,ENTRY DOORS,"",2023-06-27
BAL19987MERBAU,378.0,378.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
SHD21920,,256.04,supplier_quote,TURN KEY,"",2023-06-27
SHD21920,256.04,256.04,supplier_quote,Lovering Installations QLD,"",2023-11-27
FGHD21920,,0.01,supplier_quote,TURN KEY,"",2023-06-27
FGHD21920,0.01,0.01,supplier_quote,Lovering Installations QLD,"",2023-11-27
EFRWOJ,,500.0,supplier_quote,TILER,"",2023-06-27
EFRWOJ,500.0,500.0,supplier_quote,Joii Tiling,"",2024-03-06
EFRWOJ,500.0,500.0,supplier_quote,Alex Wang Pty Ltd,"",2024-09-11
EFRWOJ,500.0,500.0,supplier_quote,Carl Strong Tiling,"",2025-03-12
EFRWOJ,500.0,500.0,supplier_quote,Justin Stevens,"",2025-03-18
1440PROBELSCK,,37.85,supplier_quote,DOOR FURNITURE,"",2023-06-27
1440PROBELSCK,37.85,37.85,supplier_quote,Pre Hung Doors (PHD),"",2023-09-10
1450PROCASSC,,63.5,supplier_quote,DOOR FURNITURE,"",2023-06-27
1450PROCASSC,63.5,63.5,supplier_quote,Pre Hung Doors (PHD),"",2023-09-10
1450PROCASSC,63.5,56.89,supplier_quote,Keeler Hardware,"",2024-06-27
1450PROCASSC,56.89,56.89,supplier_quote,Queensland Gate Automation,"",2024-11-14
123710500,,390.89,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
123710500,390.89,390.89,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
ZEROBOUND,,32.0,supplier_quote,EXTERNAL CLADDING,"",2023-06-27
ZEROBOUND,32.0,32.0,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-12-19
ZEROBOUND,32.0,32.0,supplier_quote,Bunnings,"",2024-02-26
FIREZONE,,35.0,supplier_quote,EXTERNAL CLADDING,"",2023-06-27
FIREZONE,35.0,35.0,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-12-19
FIREZONE,35.0,35.0,supplier_quote,Bunnings,"",2024-02-26
ZEROFIREDEL,,200.0,supplier_quote,EXTERNAL CLADDING,"",2023-06-27
ZEROFIREDEL,200.0,200.0,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-12-19
ZEROFIREDEL,200.0,200.0,supplier_quote,Bunnings,"",2024-02-26
PMAD7CLEAR,,275.0,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD7CLEAR,275.0,275.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD7TRANS,,315.0,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD7TRANS,315.0,315.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD72340CLEAR,,412.0,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD72340CLEAR,412.0,412.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD72340TRANS,,487.0,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD72340TRANS,487.0,487.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PRU07820,,600.0,supplier_quote,ENTRY DOORS,"",2023-06-27
PRU07820,600.0,600.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
BSF10450,,64.05,supplier_quote,TURN KEY,"",2023-06-27
BSF10450,64.05,64.05,supplier_quote,Lovering Installations QLD,"",2023-11-27
